key,ceo_effect_list,point_change_per_turn_if_active,title,description,icon_path,opinion_topic_modifier
3k_main_ceo_node_career_historical_chen_gong_01,3k_main_ceo_node_career_historical_chen_gong_01,0,Master Magistrate,"Chen Gong knows that even great men are imperfect, and righteousness is often not immediately obvious.",UI/Campaign UI/traits/icon_trustworthy_good.png,3k_main_opinion_topic_set_intelligence_artful
3k_main_ceo_node_career_historical_cheng_pu_01,3k_main_ceo_node_career_historical_cheng_pu_01,0,Bandit Killer,The General of the Household Who Defeats Bandits' is living proof that bravery can overcome adversity.,UI/Campaign UI/traits/icon_feared_good.png,3k_main_opinion_topic_set_intimidation_vengeful
3k_main_ceo_node_career_historical_dian_wei_01,3k_main_ceo_node_career_historical_dian_wei_01,0,Brute of Unmatched Power,"""Such prowess! This is old Elai again!""",UI/Campaign UI/traits/icon_strong_good.png,3k_main_opinion_topic_set_strength_tough
3k_main_ceo_node_career_historical_dong_zhuo_01,3k_main_ceo_node_career_historical_dong_zhuo_01,0,Cruel Tyrant,"Consumed by his hunger for power, Dong Zhuo's despotism knows no bounds.",UI/Campaign UI/traits/icon_angry_good.png,3k_main_opinion_topic_set_cruelty_cruel
3k_main_ceo_node_career_historical_fa_zheng_01,3k_main_ceo_node_career_historical_fa_zheng_01,0,Vindictive Strategist,"The intelligent and vengeful Fa Zheng should not be crossed, lest you become the target of his deadly schemes.",UI/Campaign UI/traits/icon_feared_good.png,3k_main_opinion_topic_set_intimidation_vengeful
3k_main_ceo_node_career_historical_gan_ning_01,3k_main_ceo_node_career_historical_gan_ning_01,0,Pirate of the Bells,"""Cao Cao may have Zhang Liao, but I have Gan Ning! Thus we are evenly matched.""",UI/Campaign UI/traits/icon_relentless_good.png,3k_main_opinion_topic_set_determination_defiant
3k_main_ceo_node_career_historical_gao_dai,3k_main_ceo_node_career_historical_gao_dai_01,0,Master Historian,"""There are lessons in the past; if we do not learn them, we are doomed""",,
3k_main_ceo_node_career_historical_gao_gan_01,3k_main_ceo_node_career_historical_gao_gan_01,0,Loyal Nephew,"Ever the rebel, Gao Gan’s true allegiances shall only die when he does.",UI/Campaign UI/traits/icon_loyal_good.png,3k_main_opinion_topic_set_loyalty_loyal
3k_main_ceo_node_career_historical_gong_du_01,3k_main_ceo_node_career_historical_gong_du_01,0,Master of the Land,"Far from being just a heartless bandit, Gong Du is a principled soldier of honour.",UI/Campaign UI/traits/icon_stalwart_good.png,3k_main_opinion_topic_set_bravery_intrepid
3k_main_ceo_node_career_historical_gongsun_du_01,3k_main_ceo_node_career_historical_gongsun_du_01,0,the Warlike,"In war, Gongsun Du does what is required of him; he revels in bloodshed and conquest.",UI/Campaign UI/traits/icon_temperamental_good.png,3k_main_opinion_topic_set_intensity_fiery
3k_main_ceo_node_career_historical_gongsun_xu_01,3k_main_ceo_node_career_historical_gongsun_xu_01,0,Brave General,"Gongsun Xu combines the tactical mind of a strategist, with the bravery and duty of a man who has risked his life on the frontlines countless times.",UI/Campaign UI/traits/icon_brave_good.png,3k_main_opinion_topic_set_bravery_brave
3k_main_ceo_node_career_historical_gongsun_zan_01,3k_main_ceo_node_career_historical_gongsun_zan_01,0,The Iron Fist General,"Defence of the frontiers requires more than just the resources of a warlord, but also a merciless attitude.",UI/Campaign UI/traits/icon_stern_good.png,3k_main_opinion_topic_set_discipline_disciplinarian
3k_main_ceo_node_career_historical_guan_jing_01,3k_main_ceo_node_career_historical_guan_jing_01,0,Cautious Strategist,"Guan Jing's caution may sometimes be confused for cowardice, but its true source is observation.",,
3k_main_ceo_node_career_historical_guan_yu_01,3k_main_ceo_node_career_historical_guan_yu_01,0,God of War,"A famed warrior and righteous slayer of all who dare oppose him, Guan Yu’s deification is already assured.",UI/Campaign UI/traits/icon_brave_good.png,3k_main_opinion_topic_set_strength_formidable
3k_main_ceo_node_career_historical_guo_jia_01,3k_main_ceo_node_career_historical_guo_jia_01,0,Astute Advisor,Guo Jia is a confidant of unparalleled foresight – to ignore his counsel is to invite failure and defeat.,UI/Campaign UI/traits/icon_wise_good.png,3k_main_opinion_topic_set_intelligence_wise
3k_main_ceo_node_career_historical_han_fu_01,3k_main_ceo_node_career_historical_han_fu_01,0,Diligent Agriculturalist,"Using his ability to manage food supplies with tireless efficiency, Han Fu is a most valuable logistician.",UI/Campaign UI/traits/icon_creative_good.png,3k_main_opinion_topic_set_virtue_resourceful
3k_main_ceo_node_career_historical_han_sui_01,3k_main_ceo_node_career_historical_han_sui_01,0,Tireless Insurgent,"Insurrection is in Han Sui’s blood. To him, subservience cannot be permanent.",UI/Campaign UI/traits/icon_relentless_good.png,3k_main_opinion_topic_set_determination_defiant
3k_main_ceo_node_career_historical_he_man_01,3k_main_ceo_node_career_historical_he_man_01,0,The Most Powerful,"""I am He Man, the devil who shoots across the sky! Who dares challenge me?""",UI/Campaign UI/traits/icon_strong_good.png,3k_main_opinion_topic_set_strength_strong
3k_main_ceo_node_career_historical_he_yi_01,3k_main_ceo_node_career_historical_he_yi_01,0,Leader of the People,"With unwavering faith, He Yi inspires others to follow in his righteous footsteps.",UI/Campaign UI/traits/icon_humble_good.png,3k_main_opinion_topic_set_honour_humble
3k_main_ceo_node_career_historical_hua_xiong_01,3k_main_ceo_node_career_historical_hua_xiong_01,0,Fierce Beast,"With a head shaped like a leopard’s and ape-like shoulders, Hua Xiong’s ferocity is matched by his appearance.",UI/Campaign UI/traits/icon_feared_good.png,3k_main_opinion_topic_set_intimidation_intimidating
3k_main_ceo_node_career_historical_huang_gai_01,3k_main_ceo_node_career_historical_huang_gai_01,0,Unreadable Warrior,His outward demeanour belies his real allegiances – Huang Gai truly is the very definition of inscrutability.,UI/Campaign UI/traits/icon_composed_good.png,3k_main_opinion_topic_set_patience_enigmatic
3k_main_ceo_node_career_historical_huang_shao_01,3k_main_ceo_node_career_historical_huang_shao_01,0,Wielder of the Heavenly Way,"All uprisings, no matter how widespread, stand little chance of success without strong leadership.",UI/Campaign UI/traits/icon_stern_good.png,3k_main_opinion_topic_set_discipline_stern
3k_main_ceo_node_career_historical_huang_zhong_01,3k_main_ceo_node_career_historical_huang_zhong_01,0,of the Ageless Strength,"The venerable Huang Zhong, to whom age is just a number, is frequently underestimated in battle.",UI/Campaign UI/traits/icon_brave_good.png,3k_main_opinion_topic_set_strength_formidable
3k_main_ceo_node_career_historical_huang_zu_01,3k_main_ceo_node_career_historical_huang_zu_01,0,Ranged Ambusher,"Huang Zu likes to start offensives on the front foot, from a safe distance and out of sight.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_caution_elusive
3k_main_ceo_node_career_historical_huangfu_song_01,3k_main_ceo_node_career_historical_huangfu_song_01,0,Aged General,"In the brutal business of war, there is no better teacher than experience.",UI/Campaign UI/traits/icon_stern_good.png,3k_main_opinion_topic_set_discipline_disciplinarian
3k_main_ceo_node_career_historical_jia_long_01,3k_main_ceo_node_career_historical_jia_long_01,0,Short-sighted Peacekeeper,"Jia Long may dedicate much time to forethought, yet still lacks caution now and then.",UI/Campaign UI/traits/icon_friendly_good.png,3k_main_opinion_topic_set_diplomatic_pacifist
3k_main_ceo_node_career_historical_jia_xu_01,3k_main_ceo_node_career_historical_jia_xu_01,0,The Blade in the Dark,Decisions made in secret can have the deadliest outcomes.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_caution_elusive
3k_main_ceo_node_career_historical_jiang_wei_01,3k_main_ceo_node_career_historical_jiang_wei_01,0,Budding Commander,"Known for being an expert general despite his inexperience, Jiang Wei has a precocious talent for war.",UI/Campaign UI/traits/icon_reckless_good.png,3k_main_opinion_topic_set_intensity_reckless
3k_main_ceo_node_career_historical_kong_rong_01,3k_main_ceo_node_career_historical_kong_rong_01,0,Master Scholar,"Kong Rong claims descent from the great Confucius himself, attested to by his remarkable wit and scholarly fame.",UI/Campaign UI/traits/icon_intelligent_good.png,3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_node_career_historical_kong_zhou_01,3k_main_ceo_node_career_historical_kong_zhou_01,0,Pure Conversationalist,"A master at the art of Qingtan, Kong Zhou utilises discussion and debate as a means of intellectual self-improvement.",UI/Campaign UI/traits/icon_social_good.png,3k_main_opinion_topic_set_charisma_charismatic
3k_main_ceo_node_career_historical_lady_sun_01,3k_main_ceo_node_career_historical_lady_sun_01,0,The Rising Sun,"As surely as the sun rises, the Lady will always endeavour to get her way.",UI/Campaign UI/traits/icon_trustworthy_good.png,3k_main_opinion_topic_set_intelligence_artful
3k_main_ceo_node_career_historical_lady_zhen_01,3k_main_ceo_node_career_historical_lady_zhen_01,0,Elegant Survivor,To step between warring factions is quite the task. To be loved by both? Quite the accomplishment.,,
3k_main_ceo_node_career_historical_li_han_01,ep_ceo_node_career_historical_li_han_01,0,Keeper of Secrets,Li Han draws information to himself; so well-regarded is his knowledge that he often fears his life is jeopardised by what he knows.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_vice_deceitful
3k_main_ceo_node_career_historical_li_ru_01,3k_main_ceo_node_career_historical_li_ru_01,0,Vicious Shadow,Behind every despot’s schemes is the intellect of a consummate strategist.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_caution_elusive
3k_main_ceo_node_career_historical_ling_tong_01,3k_main_ceo_node_career_historical_ling_tong_01,0,Daring Errant,"For some men, war is a chance to prove one’s self and seek adventure.",UI/Campaign UI/traits/icon_stalwart_good.png,3k_main_opinion_topic_set_bravery_intrepid
3k_main_ceo_node_career_historical_liu_bei_01,3k_main_ceo_node_career_historical_liu_bei_01,0,Virtuous Idealist,"Despite having come from modest beginnings, the blood of ancient Han emperors flows through Liu Bei’s veins.",UI/Campaign UI/traits/icon_honourable_good.png,3k_main_opinion_topic_set_honour_honourable
3k_main_ceo_node_career_historical_liu_biao_01,3k_main_ceo_node_career_historical_liu_biao_01,0,Gentleman of the Han,"A man seldom ruffled, Liu Biao demonstrates his aristocratic pedigree through stable officiality.",UI/Campaign UI/traits/icon_social_good.png,3k_main_opinion_topic_set_diplomatic_cordial
3k_main_ceo_node_career_historical_liu_dai_01,3k_main_ceo_node_career_historical_liu_dai_01,0,Generous Attendant,"In spite of the harsh realities of palace life, Liu Dai conducts himself according to his nature: with kindness and benevolence.",UI/Campaign UI/traits/icon_generous_good.png,3k_main_opinion_topic_set_goodness_philanthropic
3k_main_ceo_node_career_historical_liu_xie_01,3k_main_ceo_node_career_historical_liu_xie_01,0,Former Emperor,"While no longer leading their people, they still strive to bring peace to the land.",UI/Campaign UI/traits/icon_tolerant_good.png,3k_main_opinion_topic_set_diplomatic_populist
3k_main_ceo_node_career_historical_liu_yan_01,3k_main_ceo_node_career_historical_liu_yan_01,0,Opportunistic Ruler,"Some men just want to watch the world burn, while others use the opportunities placed before them.",UI/Campaign UI/traits/icon_ambitious_good.png,3k_main_opinion_topic_set_determination_ambitious
3k_main_ceo_node_career_historical_liu_yao_01,3k_main_ceo_node_career_historical_liu_yao_01,0,Welcoming Magistrate,"Liu Yao appears to be a ‘yes’ man, but is nevertheless known for his staunch incorruptibility.",UI/Campaign UI/traits/icon_social_good.png,3k_main_opinion_topic_set_charisma_friendly
3k_main_ceo_node_career_historical_liu_yu_01,3k_main_ceo_node_career_historical_liu_yu_01,0,Prosperous Trader,Liu Yu’s rapport with foreigners and minorities has enabled him to amass considerable wealth from trade.,UI/Campaign UI/traits/icon_bright_good.png,3k_main_opinion_topic_set_intelligence_bright
3k_main_ceo_node_career_historical_liu_zhang_01,3k_main_ceo_node_career_historical_liu_zhang_01,0,Proponent of Peace,"A timid and suspicious noble, Liu Zhang displays a willingness to avoid war, even if that means surrender.",UI/Campaign UI/traits/icon_friendly_good.png,3k_main_opinion_topic_set_diplomatic_pacifist
3k_main_ceo_node_career_historical_lu_bu_01,3k_main_ceo_node_career_historical_lu_bu_01,0,Warrior Without Equal,"With unpredictable loyalty and unsurpassed martial skill, Lü Bu is the most dangerous warrior beneath the heavens.",UI/Campaign UI/traits/icon_brave_good.png,3k_main_opinion_topic_set_strength_formidable
3k_main_ceo_node_career_historical_lu_fan_01,3k_main_ceo_node_career_historical_lu_fan_01,0,Go Master,Go is not just an abstract game of strategy – it is a measure of one’s aptitude in tactical forethought.,UI/Campaign UI/traits/icon_wise_good.png,3k_main_opinion_topic_set_intelligence_wise
3k_main_ceo_node_career_historical_lu_meng_01,3k_main_ceo_node_career_historical_lu_meng_01,0,Late Scholar,"Despite becoming literate late on in his career, Lü Meng has proved himself a most able scholar. ",UI/Campaign UI/traits/icon_intelligent_good.png,3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_node_career_historical_lu_su_01,3k_main_ceo_node_career_historical_lu_su_01,0,Charitable Envoy,"Ever the philanthropic diplomat, Lu Su’s affluence empowers his charitable nature.",UI/Campaign UI/traits/icon_generous_good.png,3k_main_opinion_topic_set_goodness_charitable
3k_main_ceo_node_career_historical_lu_xun_01,3k_main_ceo_node_career_historical_lu_xun_01,0,Scholar General,"Equal parts brains and brawn, Lu Xun can oversee both civil and military matters.",UI/Campaign UI/traits/icon_intelligent_good.png,3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_node_career_historical_ma_chao_01,3k_main_ceo_node_career_historical_ma_chao_01,0,Most-brilliant Warrior,"With a complexion like jade and eyes like shooting stars, Ma Chao is a warrior truly brilliant in appearance.",UI/Campaign UI/traits/icon_impeccable_good.png,3k_main_opinion_topic_set_attractive_distinguished
3k_main_ceo_node_career_historical_ma_dai_01,3k_main_ceo_node_career_historical_ma_dai_01,0,Fraternal Warrior,There are few things more important to Ma Dai than bloodline and family.,UI/Campaign UI/traits/icon_loyal_good.png,3k_main_opinion_topic_set_loyalty_fraternal
3k_main_ceo_node_career_historical_ma_teng_01,3k_main_ceo_node_career_historical_ma_teng_01,0,Protector of the West,"Ma Teng may treat his friends well, but he remains merciless with the Han's enemies.",UI/Campaign UI/traits/icon_stern_good.png,3k_main_opinion_topic_set_discipline_stern
